name;description;long;lat;idquartier;largeur;longueur;adresse
kml_473;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>229</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Anjou (boulevard d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>près";-1.7133487189593;48.121220877492;;2.5;6;près du centre Kennedy  parking relais  -  Anjou (boulevard d')
kml_474;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>778</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Anjou (square d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au";-1.71425480382676;48.1209956588643;;2.5;5;face au n°3  -  Anjou (square d')
kml_475;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>238</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Anjou (square d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au";-1.71420769592792;48.1208250484662;;3.5;5;face au n° 3  -  Anjou (square d')
kml_476;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>414</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Anjou (square d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au";-1.71399322318491;48.1208879384637;;3.2;4.5;face au N° 1  -  Anjou (square d')
kml_477;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>630</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Armagnac (rue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droi";-1.71459607113211;48.1201036522107;;2.5;4.8;au droit du n°4  -  Armagnac (rue d')
kml_478;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>316</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Armagnac (rue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°1<";-1.71454184349549;48.1198223057567;;3.3;5.5;au n°1  -  Armagnac (rue d')
kml_479;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>441</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Artois (villa d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant ";-1.70786658917784;48.1218797702409;;3.3;4;devant le N° 3  -  Artois (villa d')
kml_48;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>215</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Grisons (square des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face";-1.66130669693741;48.0870216499646;;2.4;6.4;face au N° 3  -  Grisons (square des)
kml_480;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>317</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Berry (square du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droi";-1.71165296204783;48.1179611133834;;3;5;au droit du n° 19  -  Berry (square du)
kml_481;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>646</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Borderie (rue de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Est ";-1.6757673812042;48.1159646242149;;1.8;5.8;Est de l'accès à la  bibliothèque municipale  -  Borderie (rue de la)
kml_482;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>487</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>La Tour d'Auvergne (boulevard de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE<";-1.68425080866294;48.1034961816423;;2.4;4.5;au n° 55  -  La Tour d'Auvergne (boulevard de)
kml_483;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>531</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Châteaubriant (quai)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n";-1.67474458883854;48.1102428292222;;1.9;5.5;au n° 27  -  Châteaubriant (quai)
kml_484;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>532</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis d'or (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.68662290850027;48.1136868040023;;2;5.5;au n° 14  -  Louis d'or (rue du)
kml_485;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>560</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Noël du Fail (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° ";-1.68563419962385;48.1172812943912;;2;5;au n° 25  -  Noël du Fail (rue)
kml_486;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>561</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Vieux Cours (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Face";-1.67969035067293;48.1067468981875;;1.9;5;Face à la Rue Garin Trousseboeuf  -  Vieux Cours (rue du)
kml_487;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>576</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Capitaine Maignan (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.67883301340004;48.1039636044104;;3.3;5;face au n° 7  -  Capitaine Maignan (rue du)
kml_488;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>594</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Motte (contour de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.67533434486623;48.1125732198269;;1.9;4.7;au N° 1  -  Motte (contour de la)
kml_489;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>634</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Parlement de Bretagne (place du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</";-1.67834404305272;48.1118318775869;;1.8;5.8;Au droit du n°12  -  Parlement de Bretagne (place du)
kml_49;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>275</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Moldavie (chemin de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N";-1.65973790924377;48.086713852759;;3.3;5;au N° 9 et 10 Place de Serbie  -  Moldavie (chemin de)
kml_490;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>648</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Léonard de Vinci (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.6754498440691;48.1097640366176;;2;9;au dorit du n°1  -  Léonard de Vinci (rue)
kml_491;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>753</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>portugal (boulevard du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>e";-1.66868821771963;48.0834935114593;;2.3;6;entrée square du Douro  -  portugal (boulevard du)
kml_492;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>754</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Espagne (rue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°8</";-1.6725987988625;48.086586564971;;2.4;5;au n°8  -  Espagne (rue d')
kml_493;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>475</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Flandres (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 1";-1.70756089726857;48.1230298200303;;1.8;5.5;au n° 12  -  Flandres (rue de)
kml_494;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>222</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gascogne  (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>ext";-1.71375560474678;48.1219963839901;;2;6;extrémité Est  angle bD d'Anjou  -  Gascogne  (square de)
kml_495;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>656</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Liberté (boulevard de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.67945179505687;48.1074907906718;;1.9;5.5;Coté Halles à l'ouest de l'angle Liberté/Jules Simon  -  Liberté (boulevard de la)
kml_496;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>659</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Martin (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>sur pl";-1.67656162954541;48.1182836768943;;3.3;5;sur placette face à la rue de Vincennes  -  Saint-Martin (rue)
kml_497;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>660</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gare (place de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face a";-1.67338724594784;48.1042009990052;;3.4;5;face au n°1  -  Gare (place de la)
kml_498;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>672</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Salomon de Brosse (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>e";-1.67824479915883;48.1125253368272;;2;5.5;en face du n°1  -  Salomon de Brosse (rue)
kml_499;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>673</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Salomon de Brosse (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>e";-1.67756134232346;48.1131130558325;;1.9;5;en face du n°19  -  Salomon de Brosse (rue)
kml_5;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>774</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Provence (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Face";-1.70607040983861;48.1167032030419;;2.5;5;Face au n°6  -  Provence (square de)
kml_50;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>443</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Grisons (square des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>sur ";-1.66185776307114;48.0878202574041;;3.3;5;sur le parking  -  Grisons (square des)
kml_500;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>674</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Parlement de Bretagne (place du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</";-1.67743249168033;48.1122811490538;;1.9;6;en face du n°8  -  Parlement de Bretagne (place du)
kml_501;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>676</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Parcheminerie (rue de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68141168778871;48.1092348686274;;3.5;4;en face du Théatre  -  Parcheminerie (rue de la)
kml_502;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>716</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Echange (rue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant l";-1.68646673561453;48.1155027886423;;1.9;7.6;devant le n°35  -  Echange (rue d')
kml_503;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>733</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Mairie (place de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Angl";-1.67980883275942;48.111665062458;;3.3;5;Angle Nord-Ouest  -  Mairie (place de la)
kml_504;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>89</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Sévigné (boulevard de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.67102247736328;48.1164517925676;;3.2;4.5;au droit du n° 25  -  Sévigné (boulevard de)
kml_505;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>492</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Thabor (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 2 B";-1.67247857945725;48.115966395424;;2;5.5;au n° 2 Bis  -  Thabor (rue du)
kml_506;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>413</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Arts (rue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le ";-1.71368791775158;48.1110355428405;;2;5.5;devant le n° 3 Bis  -  Arts (rue des)
kml_507;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>434</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Olympe de Gouges (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>de";-1.70156317359649;48.1297480374912;;3.3;4.5;devant le N° 13  -  Olympe de Gouges (rue)
kml_508;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>446</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bourgogne (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant";-1.70793968155229;48.1193438767081;;3;5;devant le Maison de quartier.  -  Bourgogne (rue de)
kml_509;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>637</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gascogne (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droi";-1.71617105616417;48.1224689559997;;2;6;au droit du n°27  -  Gascogne (rue de)
kml_51;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>461</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Hautes-Ourmes (square des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.64921435398587;48.0882582448693;;1.9;5.5;proche du N° 4  -  Hautes-Ourmes (square des)
kml_510;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>391</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Dauphiné (square du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n";-1.70622672345375;48.1193294480152;;3.3;4.8;au n° 2  -  Dauphiné (square du)
kml_511;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>782</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gascogne (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>entre l";-1.71680119883302;48.1224684203852;;2;6;entre le n°29 et le n°31  -  Gascogne (rue de)
kml_512;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>780</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gascogne (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>entre l";-1.71579761394899;48.122255769801;;3.3;4.5;entre le n°25 et le n°25bis  -  Gascogne (rue de)
kml_513;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>773</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Doyen Colas (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.70730207811209;48.1203834789901;;2;5.5;au n°18  -  Doyen Colas (avenue du)
kml_514;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>400</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Doyen Colas (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>A";-1.70586746790603;48.1203749505998;;2;5.5;A l'ouest de la porte d'entrée du Hall du n° 8  -  Doyen Colas (avenue du)
kml_515;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>431</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Olympe de Gouges (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>de";-1.70132236588922;48.1289830772095;;3.3;4.5;devant le N° 5  -  Olympe de Gouges (rue)
kml_516;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>558</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Georges Maillols (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.70417673846823;48.1288308609833;;3.3;4.5;au n° 4  -  Georges Maillols (rue)
kml_517;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>556</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Georges Maillols (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.70496696766692;48.1287313623871;;3.3;4.5;au n°8   angle rue Victor Janton  -  Georges Maillols (rue)
kml_518;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>559</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Georges Maillols (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.70390246978539;48.1288690935351;;3.3;0.45;au n° 2 à droite de l'escalier  -  Georges Maillols (rue)
kml_519;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>557</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Georges Maillols (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>en";-1.70429119409033;48.1288200118473;;3.3;4.5;entre le n° 4 et 8  -  Georges Maillols (rue)
kml_52;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>670</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Suède (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>N°10  Park";-1.67729009483414;48.0861987237841;;3.3;5;N°10  Parking du square de Copenhague  -  Suède (rue de)
kml_520;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>779</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Guyenne (avenue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.71634659430364;48.1213626143248;;2.3;5.5;au n°11  -  Guyenne (avenue de)
kml_521;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>665</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Guyenne (avenue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devan";-1.7162423082322;48.1213563401757;;3.3;4.5;devant le n°11  -  Guyenne (avenue de)
kml_522;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>620</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Guyenne (avenue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.71724336716324;48.1214784941202;;2.4;4.5;au droit du n°24  -  Guyenne (avenue de)
kml_523;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>518</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bourg L'Evesque (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.68867305453393;48.1138430188481;;2;5;derrière 35 bd de Lattre de T  avt l'entrée 4 de la villa bourg l'Evesque  -  Bourg L'Evesque (rue du)
kml_524;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>384</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bourg L'Evesque (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.68959460104094;48.1126998730185;;2;6;face au n° 13  -  Bourg L'Evesque (rue du)
kml_525;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>609</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brest (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 29</";-1.69495263667787;48.1128166074566;;2.2;6.5;au n° 29  -  Brest (rue de)
